Loading net-file from 'lust.net.xml' ... done (1011ms).
Loading additional-files from 'vtypes.add.xml' ... done (3ms).
Loading additional-files from 'busstops.add.xml' ... done (7ms).
Loading additional-files from 'e1detectors.add.xml' ... done (41ms).
Loading additional-files from 'lust.poly.xml' ... done (57ms).
Loading additional-files from 'tll.static.xml' ... done (10ms).
Warning: Unsafe green phase 2 in tlLogic '-30132', program '0'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Warning: Unsafe green phase 2 in tlLogic '-30132', program '1'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Loading route-files incrementally from 'buslines.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.0.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.1.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.2.rou.xml'
Loading route-files incrementally from 'transit.rou.xml'
Loading done.
Simulation version 1.26.0 started with time: 0.00.
Warning: Vehicle '0BEtoLU.2' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=483.00.
Warning: Vehicle '8DEtoFR.58' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29590.00.
Warning: Vehicle 'h74017c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29593.00.
Warning: Vehicle '7LUtoBE.320' performs emergency braking on lane '-32858#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29595.00.
Warning: Vehicle '8FRtoDE.70' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29596.00.
Warning: Vehicle 'carIn28198:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29607.00.
Warning: Vehicle 'carIn7144:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=29611.00.
Warning: Vehicle '8DEtoFR.61' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29620.00.
Warning: Vehicle 'carIn30391:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29621.00.
Warning: Vehicle 'h6508c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29627.00.
Warning: Vehicle 'h69887c1:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=29628.00.
Warning: Vehicle 'h31608c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29661.00.
Warning: Vehicle 'carIn1257:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29667.00.
Warning: Vehicle 'carIn15697:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29705.00.
Warning: Vehicle 'carIn33821:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29714.00.
Warning: Vehicle 'carIn20305:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29733.00.
Warning: Vehicle 'carIn26963:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29737.00.
Warning: Vehicle 'carIn37648:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=29740.00.
Warning: Vehicle 'h64344c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29746.00.
Warning: Vehicle 'carIn22009:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29750.00.
Warning: Vehicle 'carIn6312:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29768.00.
Warning: Vehicle 'h5297c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=29797.00.
Warning: Vehicle 'carIn9957:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=29816.00.
Warning: Vehicle 'h61515c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29818.00.
Warning: Vehicle '8FRtoBE.85' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29819.00.
Warning: Vehicle 'h56072c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29819.00.
Warning: Vehicle 'h3770c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29824.00.
Warning: Vehicle 'carIn45379:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29833.00.
Warning: Vehicle 'h52204c1:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29843.00.
Warning: Vehicle 'h58806c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29876.00.
Warning: Vehicle 'carIn44652:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29919.00.
Warning: Vehicle '8DEtoFR.97' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29923.00.
Warning: Vehicle 'randUni12244:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29966.00.
Warning: Vehicle 'carIn35625:1' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29970.00.
Warning: Vehicle 'h47716c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29970.00.
Warning: Vehicle 'carIn35953:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=29981.00.
Warning: Vehicle 'carIn45395:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30031.00.
Warning: Vehicle 'carIn32421:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30068.00.
Warning: Vehicle 'carIn13017:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30076.00.
Warning: Teleporting vehicle 'AVL---_25_16'; waited too long (yield), lane='-32770#3_0', time=30117.00.
Warning: Vehicle 'AVL---_25_16' ends teleporting on edge '-32770#5', time=30117.00.
Warning: Vehicle '8BEtoLU.117' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30119.00.
Warning: Vehicle 'carIn26248:1' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30139.00.
Warning: Vehicle 'h40285c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30177.00.
Warning: Vehicle 'carIn48644:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=30231.00.
Warning: Vehicle 'h7622c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30244.00.
Warning: Vehicle 'carIn33887:1' performs emergency braking on lane '-32422#2_2' with decel=9.00, wished=4.50, severity=1.00, time=30245.00.
Warning: Vehicle '8FRtoLU.140' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30264.00.
Warning: Vehicle 'carIn47127:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30269.00.
Warning: Teleporting vehicle 'h30148c2:1'; waited too long (yield), lane='--31110_1', time=30286.00.
Warning: Vehicle 'h30148c2:1' ends teleporting on edge '--31792', time=30291.00.
Warning: Vehicle 'carIn4115:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30307.00.
Warning: Vehicle 'h27543c1:1' performs emergency braking on lane '-31680#4_1' with decel=9.00, wished=4.50, severity=1.00, time=30364.00.
Warning: Vehicle 'h71949c2:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30372.00.
Warning: Vehicle 'carIn8813:1' performs emergency braking on lane '-30668#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30379.00.
Warning: Vehicle '8DEtoFR.151' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30442.00.
Warning: Vehicle 'h1013c1:1' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=30547.00.
Warning: Vehicle '8BEtoFR.194' performs emergency braking on lane '-30668#6-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30552.00.
Warning: Vehicle 'h48047c1:1' performs emergency braking on lane '-31364#11_1' with decel=9.00, wished=4.50, severity=1.00, time=30555.00.
Warning: Teleporting vehicle 'carIn7928:1'; waited too long (jam), lane='--30964_0', time=30562.00.
Warning: Vehicle 'carIn7928:1' ends teleporting on edge '-32764#5', time=30562.00.
Warning: Vehicle '8DEtoFR.166' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30568.00.
Warning: Vehicle 'carIn22648:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30574.00.
Warning: Vehicle '8FRtoBE.179' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30580.00.
Warning: Vehicle 'h14168c1:1' performs emergency braking on lane '-31364#11_1' with decel=9.00, wished=4.50, severity=1.00, time=30584.00.
Warning: Vehicle 'carIn18839:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30642.00.
Warning: Vehicle '8BEtoLU.165' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30646.00.
Warning: Vehicle 'carIn7890:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30661.00.
Warning: Vehicle 'carIn70:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30685.00.
Warning: Vehicle 'carIn5120:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30692.00.
Warning: Vehicle 'carIn41373:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=30692.00.
Warning: Vehicle 'h11445c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=30699.00.
Warning: Vehicle 'carIn33500:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=30702.00.
Warning: Vehicle 'carIn15631:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30722.00.
Warning: Vehicle '8FRtoBE.195' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30729.00.
Warning: Vehicle 'h19497c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=30763.00.
Warning: Vehicle 'h40997c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30766.00.
Warning: Vehicle '8LUtoBE.163' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=30768.00.
Warning: Vehicle 'carIn47315:1' performs emergency braking on lane '-30668#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30790.00.
Warning: Teleporting vehicle 'carIn29108:1'; waited too long (jam), lane='-32582_0', time=30792.00.
Warning: Vehicle 'carIn29108:1' ends teleporting on edge '-32764#4', time=30792.00.
Warning: Vehicle 'carIn44840:1' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30799.00.
Warning: Vehicle 'carIn12463:1' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30803.00.
Warning: Vehicle '8DEtoFR.191' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30813.00.
Warning: Vehicle 'carIn42037:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=30820.00.
Warning: Vehicle 'h2425c1:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30836.00.
Warning: Vehicle 'carIn35415:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30901.00.
Warning: Vehicle 'h18421c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30909.00.
Warning: Vehicle 'carIn30774:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30922.00.
Warning: Vehicle 'carIn44934:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=30944.00.
Warning: Vehicle '8BEtoLU.198' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31010.00.
Warning: Vehicle '8FRtoDE.220' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31012.00.
Warning: Vehicle '8FRtoBE.239' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31026.00.
Warning: Vehicle 'carIn38175:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=31036.00.
Warning: Vehicle 'h71891c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=31037.00.
Warning: Vehicle 'carIn6522:1' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=31042.00.
Warning: Teleporting vehicle 'carIn39025:1'; waited too long (yield), lane='-32764#3_0', time=31048.00.
Warning: Vehicle 'carIn39025:1' ends teleporting on edge '-32764#4', time=31048.00.
Warning: Teleporting vehicle 'carIn38547:1'; waited too long (yield), lane='-32764#1_0', time=31052.00.
Warning: Vehicle 'carIn38547:1' ends teleporting on edge '-32764#2', time=31052.00.
Warning: Vehicle 'carIn36411:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31060.00.
Warning: Teleporting vehicle 'carIn34604:1'; waited too long (yield), lane='-32764#7_0', time=31063.00.
Warning: Vehicle 'carIn34604:1' ends teleporting on edge '-32764#1', time=31063.00.
Warning: Teleporting vehicle 'h39527c1:1'; waited too long (jam), lane='--30608#0_0', time=31069.00.
Warning: Vehicle 'h39527c1:1' ends teleporting on edge '-32764#2', time=31069.00.
Warning: Vehicle 'h12862c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31071.00.
Warning: Vehicle '8LUtoBE.149' performs emergency braking on lane '-32858#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31108.00.
Warning: Vehicle 'carIn40256:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31110.00.
Warning: Vehicle '8DEtoFR.224' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31136.00.
Warning: Vehicle 'carIn27535:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31139.00.
Warning: Vehicle 'h14121c1:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=31171.00.
Warning: Vehicle 'carIn30519:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31281.00.
Warning: Vehicle 'carIn5944:1' performs emergency braking on lane '-32342_0' with decel=9.00, wished=4.50, severity=1.00, time=31289.00.
Warning: Vehicle 'carIn7159:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31302.00.
Warning: Vehicle 'carIn3092:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31329.00.
Warning: Vehicle 'carIn39727:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=31351.00.
Warning: Vehicle '8DEtoFR.262' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31353.00.
Warning: Vehicle 'carIn3588:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31355.00.
Warning: Vehicle 'h18183c1:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=31364.00.
Warning: Vehicle 'carIn20850:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=31367.00.
Warning: Vehicle 'carIn16172:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31371.00.
Warning: Vehicle 'h43615c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31382.00.
Warning: Vehicle 'h7783c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31389.00.
Warning: Vehicle 'carIn887:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=31393.00.
Warning: Teleporting vehicle 'carIn6886:1'; waited too long (jam), lane='-32582_0', time=31397.00.
Warning: Vehicle 'carIn6886:1' ends teleporting on edge '-32764#4', time=31397.00.
Warning: Vehicle 'carIn30565:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31423.00.
Warning: Vehicle 'carIn37345:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=31442.00.
Warning: Vehicle 'carIn11657:1' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31455.00.
Warning: Vehicle 'h25234c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=31461.00.
